"review_order","document_id","source_url","source_name","author_name","author_handle","title","excerpt","published_at","country","platform","theme_ids_silver","silver_source_group","silver_author_identity","silver_communication_intent","silver_publication_archetype","silver_evidence_class","silver_commercial_intent","silver_is_promotional","silver_relevance","ai_review_source_group","ai_review_author_identity","ai_review_communication_intent","ai_review_publication_archetype","ai_review_evidence_class","ai_review_commercial_intent","ai_review_is_promotional","ai_review_relevance","ai_review_disposition","ai_review_confidence","ai_review_reason","review_version","human_author_identity_gold","human_communication_intent_gold","human_publication_archetype_gold","human_evidence_class_gold","human_commercial_intent_gold","human_is_promotional_gold","human_medical_aesthetics_relevance_gold","reviewer_confidence","reviewer_id","adjudication_status","notes"
"90","""""""sY8fcf4h3sop3hMbIQM-501yZr4""""""","https://ie.pinterest.com/pin/336995984640784890/","Pinterest","Amanda Ratych","aratych","Looking to improve the appearance of scars naturally? These luxury carrier oils and resins are known for supporting skin regeneration, barrier repair, and improved texture. Learn why rosehip, tamanu, frankincense, myrrh, and helichrysum are trusted in high-end clean beauty routines for scar care and skin healing. Save this guide for luxury skincare education.","resins are known for supporting skin regeneration, barrier repair, and improved texture. Learn why rosehip, tamanu, frankincense, myrrh, and helichrysum are trusted in high-end clean beauty routines for scar care and skin healing. Save this guide for luxury skincare education.","2026-06-11T06:25","Canada","social network","skin_quality_over_volume","other","unknown","unknown","social_post","unknown","none","no","theme_supported","other","unknown","unknown","social_post","unknown","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"91","""""""T1CnBU70VweGRp6MLAGYB_tL5ho""""""","https://ie.pinterest.com/pin/344666177754373543/","Pinterest","Fer G.","ferzz","Before salmon sperm facials took over BeautyTok, we launched The BARRIER Bioactive Treatment, which already featured PDRN (Sodium DNA). Get to know the buzzy ingredient powering our bestselling barrier mask.","Before salmon sperm facials took over BeautyTok, we launched The BARRIER Bioactive Treatment, which already featured PDRN (Sodium DNA). Get to know the buzzy ingredient powering our bestselling barrier mask.","2026-04-28T18:52","","social network","regenerative_biology","other","unknown","unknown","social_post","unknown","none","no","theme_supported","other","unknown","unknown","social_post","unknown","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"92","""""""tiktok_7594350174160358687""""""","https://www.tiktok.com/@jennifer_may833/video/7594350174160358687?utm_campaign=tt4d_open_api&utm_source=mapi","Tiktok","jennifer_may833","jennifer_may833","","My skincare for tonight! My cosrx 6 peptide skin booster serum is almost empty! @Bubble Skincare @Thayers @Good Molecules @COSRX US @SHISEIDO","2026-01-12T00:57","","social network","skin_quality_over_volume","provider_hcp","provider","unknown","social_post","provider_conversation","none","no","theme_supported","provider_hcp","provider","unknown","social_post","provider_conversation","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"93","""""""TjKwX96KYRxmogv_p5I071weTKQ""""""","https://ie.pinterest.com/pin/494059021649098245/","Pinterest","Laura Blancafort","laurablancafort","WHO NEEDS SCULPTRA? Sculptra isn’t a filler — it’s a collagen stimulator. It doesn’t just “fill” lines — it helps your skin rebuild itself from within. It’s perfect if you notice: • loss of firmness or facial volume • sagging cheeks or jawline • dull, tired skin with less elasticity • hollow areas (temples, under cheeks) • you want slow, natural results without changing your face shape Sculptra works gradually — over several weeks your skin becomes denser, smoother, and lifted as new colla...","WHO NEEDS SCULPTRA? Sculptra isn’t a filler — it’s a collagen stimulator. It doesn’t just “fill” lines — it helps your skin rebuild itself from within. It’s perfect if you notice: • loss of firmness or facial volume • sagging cheeks or jawline • dull, tired skin with less","2026-04-02T05:23","","social network","natural_results|skin_quality_over_volume|collagen_biostimulation","provider_hcp","provider","unknown","social_post","provider_conversation","none","no","theme_supported","provider_hcp","provider","unknown","social_post","provider_conversation","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"94","""""""V9Xhduw4Zjnzgvfzc0Emw2JhoFs""""""","https://histyle.ie/spring-skin-reset-with-corinna-tolan-why-skin-longevity-and-inflammation-control-matter-more-than-ever/","Hi Style.ie","himag","","Spring Skin, Reset With Corinna Tolan: Why Skin Longevity And Inflammation Control Matter More Than Ever","Spring Skin, Reset With Corinna Tolan: Why Skin Longevity and Inflammation Control Matter More Than Ever As we transition to slightly higher temperatures, winter becomes one of the most inflammatory periods for the skin, with its effects often surfacing during the seasonal change","2026-02-10T08:15","Ireland","blog","","other","unknown","unknown","blog_post","personal_blog","none","no","profile_supported_needs_review","other","unknown","unknown","blog_post","personal_blog","none","no","profile_supported_needs_review","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"95","""""""wEdcacwNiCppMMf6lR7SQQZS7uI""""""","https://ie.pinterest.com/pin/696721004898855383/","Pinterest","Sayda Sanchez","saydasanchez196","Sculptra 🎀 Sculptra is NOT a filler, it’s a liquid that is placed superficially under the skin to stimulate your collagen. It’s placed in specific areas of your face to sculpt and enhance your natural beauty ✨ Because it’s not a filer and you don’t get that immediate gratification of a plump. You need to give it time and multiple treatments to see results. 🫶🏼 How Starr MedSpa uses this amazing product: ⭐️ 1. Treatments can be done on their own (1-2 vials) 2. Add on to your next treatmen...","Sculptra 🎀 Sculptra is NOT a filler, it’s a liquid that is placed superficially under the skin to stimulate your collagen. It’s placed in specific areas of your face to sculpt and enhance your natural beauty ✨ Because it’s not a filer and you don’t get that immediate","2026-02-10T11:58","","social network","collagen_biostimulation","provider_hcp","provider","unknown","social_post","provider_conversation","none","no","theme_supported","provider_hcp","provider","unknown","social_post","provider_conversation","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"96","""""""wFOAB7DzuDe2vQxlhakGx84W_x4""""""","https://ie.pinterest.com/pin/999588079810627662/","Pinterest","18814107596","0b9d0agcrc303syaqp0pxxm11uikw7","Your skin follows a rhythm that existed long before any skincare routine. Around 11 PM, your body naturally slows down and enters its repair state. During deep sleep, skin regeneration becomes more active, and melatonin helps reduce the stress your skin accumulates during the day. This is the time when collagen is supported and skin recovery happens on its own. The skin barrier slightly adjusts to allow these natural processes. This isn’t a trend or a skincare tip. It’s simply how the body works. Take care of your skin during the day. Let it restore itself at night. And don’t interrupt a process that already knows what to do.","Your skin follows a rhythm that existed long before any skincare routine. Around 11 PM, your body naturally slows down and enters its repair state. During deep sleep, skin regeneration becomes more active, and melatonin helps reduce the stress your skin accumulates during the day","2026-05-28T04:10","","social network","collagen_biostimulation","provider_hcp","provider","unknown","social_post","provider_conversation","none","no","theme_supported","provider_hcp","provider","unknown","social_post","provider_conversation","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"97","""""""Xm8CdIqu1tOOPhKdf0JC341KV74""""""","https://fabelish.com/craith-lab-serious-science-serious-skin/","Fabelish","Amanda","","Craith Lab: Serious Science. Serious Skin.","Skincare that leans on epigenetics, collagen regeneration, and skin-barrier intelligence doesn’t need hype—it needs results. Craith Lab plays in that space with high-performance formulas designed to strengthen, protect, and visibly improve the skin, day and night. Think fast-","2026-02-02T12:25","","blog","collagen_biostimulation","other","unknown","unknown","blog_post","personal_blog","none","no","theme_supported","other","unknown","unknown","blog_post","personal_blog","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"98","""""""YmAS8GFVBkTGErENEh-dNErZ3sg""""""","https://ie.pinterest.com/pin/127437864452057286/","Pinterest","🌴🦩🍹","eodoid123","Discover how combining microneedling with exosomes creates powerful regenerative results. This treatment boosts collagen production up to 400% and addresses multiple skin concerns simultaneously. ✅ Perfect for: acne scars, fine lines, skin texture, sun damage & aging skin ✅ What to expect: treatment process, recovery timeline & realistic results ✅ Essential aftercare protocols to maximize your investment ✅ Safety considerations & how to choose qualified providers Learn about exosome sources, treatment protocols, cost breakdown & real patient results in this comprehensive evidence-based guide. Read the full article → myexosthetics.com","Discover how combining microneedling with exosomes creates powerful regenerative results. This treatment boosts collagen production up to 400% and addresses multiple skin concerns simultaneously. ✅ Perfect for: acne scars, fine lines, skin texture, sun damage & aging skin ✅ What","2026-01-13T08:50","","social network","skin_quality_over_volume|collagen_biostimulation|regenerative_biology","provider_hcp","provider","unknown","provider_social_post","provider_conversation","none","no","theme_supported","provider_hcp","provider","unknown","provider_social_post","provider_conversation","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"99","""""""yt--ZQArwwSxOg""""""","https://www.youtube.com/watch?v=-ZQArwwSxOg","Youtube","Skincare_Factory_BeautySalon","","Korean-style PDRN skincare #factory #koreanskincare #b2bbeauty","Modern Korean beauty products are blending skincare with complexion care 👀 Tone-up lotions are becoming popular for lightweight daily routines and natural skin-finish positioning. Texture, shade tone, fragrance, and packaging can all be customized for different markets and","2026-05-21T21:52","","social network","skin_quality_over_volume|regenerative_biology","other","unknown","unknown","educational_video","unknown","none","no","theme_supported","other","unknown","unknown","educational_video","unknown","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"100","""""""yt-5nFgqgoub9w""""""","https://www.youtube.com/watch?v=5nFgqgoub9w","Youtube","DrLiv","","Dermatologist recommends: 5 Foods & Supplements for clear Skin","too 🥬🫘⁠ ⁠ If you’re dealing with breakouts, try supporting your skin from within:⁠ ❕ Zinc⁠ ❕ Vitamin D⁠ ❕ Boswellia Extract⁠ ❕ Omega-3⁠ ❕ Probiotics⁠ ⁠ Read more about skin & diet in my book 'Skin Longevity' 🥰⁠ ⁠ #clearskin #skinlongevity #guthealth #skingutaxis #dermatologist","2026-04-27T05:35","Switzerland","social network","provider_led_trust","provider_hcp","provider","unknown","educational_video","provider_conversation","none","no","theme_supported","provider_hcp","provider","unknown","educational_video","provider_conversation","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"101","""""""yt-7T5kg0NTz5U""""""","https://www.youtube.com/watch?v=7T5kg0NTz5U","Youtube","BubuBeauty","","BEST FACE MASKS of 2025 🔥 #bestskincare #bestof2025 #sheetmasks #favoritemask #kbeauty","mask, skincare favorites, best of 2025, end of the year skincare rating, skincare recommendations, beauty reviews, kbeauty, Korean skincare, skincare tips, beauty hacks, combo skin, sensitive skin, rosacea, glass skin, glowy skin, healthy skin, trending skincare, viral skincare,","2026-01-19T04:11","","social network","skin_quality_over_volume|regenerative_biology","provider_hcp","provider","unknown","educational_video","provider_conversation","none","no","theme_supported","provider_hcp","provider","unknown","educational_video","provider_conversation","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"102","""""""yt-8Occ2O9QlA4""""""","https://www.youtube.com/watch?v=8Occ2O9QlA4","Youtube","Connecther to Healing","","Preserve your skin longevity with Connecther’s Organic Ingredients.","you achieve your desired skin appearance and preserve your skin longevity. 📌 Connecther Formulation Philosophy and Nigeria’s Policy to Strengthen Cosmetics Safety. 📌 Customers Feedback. Connecther cosmetics strengthens the cosmetic value chain in Nigeria with our ingredients","2026-04-25T09:00","Nigeria","social network","","other","unknown","product_promotion","promotional_video","retail_or_product","none","yes","profile_supported_needs_review","other","unknown","product_promotion","promotional_video","retail_or_product","none","yes","profile_supported_needs_review","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"103","""""""yt-9i38hTnOunE""""""","https://www.youtube.com/watch?v=9i38hTnOunE","Youtube","Healthly Bite","","Eat This Fish for Younger Skin #salmonfish #skincare #healthawareness","slowdown at cellular level ⚠️ Watch till the end — the skin regeneration scene is shocking. salmon fish anti aging, salmon benefits, omega 3 for skin, anti aging foods, salmon for wrinkles, salmon inside body, healthy aging foods eat salmon daily, salmon skin benefits, omega 3","2026-01-24T03:00","","social network","","other","unknown","unknown","educational_video","unknown","none","no","profile_supported_needs_review","other","unknown","unknown","educational_video","unknown","none","no","profile_supported_needs_review","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"104","""""""yt-bcojZe0-mAE""""""","https://www.youtube.com/watch?v=bcojZe0-mAE","Youtube","SANENDI","","W-PDRN | Skin Regeneration, Redefined","🌿W-PDRN | Skin Regeneration, Redefined Powered by high-purity PDRN, W-PDRN works at the cellular level to activate skin repair and regeneration. It helps restore the skin barrier, calm sensitivity, and improve overall skin quality. Enhances skin resilience and radiance W-PDRN —","2026-01-11T22:29","","social network","skin_quality_over_volume|regenerative_biology","provider_hcp","provider","unknown","educational_video","provider_conversation","none","no","theme_supported","provider_hcp","provider","unknown","educational_video","provider_conversation","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"105","""""""yt-F82BYHz218Y""""""","https://www.youtube.com/watch?v=F82BYHz218Y","Youtube","yasmeenhalbouni","","Korean Skin Treatments in LA… My Face is GLOWING! ✨🇰🇷#short","glow-boosting treatments — the results are insane. Glass skin is REAL! ✨🇰🇷 Watch till the end to see the transformation. #koreanskincare #glassskin #skintreatment #losangeles #glowingskin #beautyshorts #facialtreatment #skincare #viralshorts #beforeandafter #koreanbeauty","2026-03-24T12:45","","social network","","patient","patient","unknown","educational_video","unknown","none","no","profile_supported_needs_review","patient","patient","unknown","educational_video","unknown","none","no","profile_supported_needs_review","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"106","""""""yt-fibkw3pufwo""""""","https://www.youtube.com/watch?v=fibkw3pufwo","Youtube","BeautyByTiffanyRose","","The PDRN Pink Whipped Cleanser gets my face so clean! Still my fav! #facialcleanser #facialtool","The PDRN Pink Whipped Cleanser gets my face so clean! Still my fav! #facialcleanser #facialtool","2026-04-22T10:59","United States","social network","regenerative_biology","patient","patient","unknown","educational_video","unknown","none","no","theme_supported","patient","patient","unknown","educational_video","unknown","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"107","""""""yt-HDHCtfDilwA""""""","https://www.youtube.com/watch?v=HDHCtfDilwA","Youtube","Hanzade Kocatürk","","Cildinizi içeriden uyandırın: Biyostimülan etkisi!✨ #shorts #biyostimülan #kolajen #lifting #estetik","over time and lose their effectiveness. This results in loss of elasticity, wrinkles, and sagging. One of the most frequently mentioned methods in recent years against aging is biostimulatory fillers, also known as liquid facelift treatments. These products regulate collagen and","2026-03-01T07:33","","social network","skin_quality_over_volume|collagen_biostimulation","other","unknown","unknown","educational_video","unknown","none","no","theme_supported","other","unknown","unknown","educational_video","unknown","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"108","""""""yt-JL5-afb5t9o""""""","https://www.youtube.com/watch?v=JL5-afb5t9o","Youtube","Dana Ripperton","","The ULTIMATE Mineral Sunscreen? ☀️ Ilia Sun Serum SPF 50 Wear Test","for all things beauty, style, and lifestyle. I’m here to share honest reviews, everyday routines, and trusted tips across makeup, skincare, sunscreens, fashion, travel, and home products. From testing trending beauty brands to breaking down what actually works, you’ll find real","2026-04-28T15:00","","social network","","provider_hcp","provider","unknown","educational_video","provider_conversation","none","no","profile_supported_needs_review","provider_hcp","provider","unknown","educational_video","provider_conversation","none","no","profile_supported_needs_review","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"109","""""""yt-jMnMbJtsLdE""""""","https://www.youtube.com/watch?v=jMnMbJtsLdE","Youtube","Laboratoires Botanique Avancée","","LBA : exceptional skincare for skin longevity","LBA : exceptional skincare for skin longevity","2026-05-26T05:59","","social network","","other","unknown","unknown","educational_video","unknown","none","no","profile_supported_needs_review","other","unknown","unknown","educational_video","unknown","none","no","profile_supported_needs_review","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"110","""""""yt-m3ONtBggOv8""""""","https://www.youtube.com/watch?v=m3ONtBggOv8","Youtube","Daniellefalola","","Anua wasn’t lying","'s what actually happened 👇 the glow — real ✅ the texture improvement — real ✅ the dark spot fading — real but slow ✅ the PDRN marketing — mostly hype ❌ the niacinamide and hyaluronic acid are doing the actual work here. and for dark skin specifically that combination matters.","2026-06-05T00:16","","social network","skin_quality_over_volume|regenerative_biology","provider_hcp","provider","unknown","educational_video","provider_conversation","none","no","theme_supported","provider_hcp","provider","unknown","educational_video","provider_conversation","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"111","""""""yt-MZH-ataYSao""""""","https://www.youtube.com/watch?v=MZH-ataYSao","Youtube","VBoutique Aesthetics & Wellness","","VBoutique - Dr V - Before & After Sculptra and Dysport 3 Years","natural and uniquely HER 🌸✨ Sculptra is not a traditional filler 💫 It’s a collagen biostimulator made from PLLA that works gradually over time by stimulating your own natural collagen production 🧬✨ This makes it an ideal treatment for patients experiencing facial volume loss,","2026-05-11T12:09","United States","social network","collagen_biostimulation","other","unknown","unknown","educational_video","unknown","none","no","theme_supported","other","unknown","unknown","educational_video","unknown","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"112","""""""yt-MzWSFKpUOpY""""""","https://www.youtube.com/watch?v=MzWSFKpUOpY","Youtube","The Erie Wellness Podcast","","Why Regenerative Aesthetics Are Changing Skincare",", Tori Cohen shares why regenerative aesthetics are becoming so popular and how treatments focused on collagen, skin health, and natural-looking results are changing the conversation around skincare. 🎧 Listen on Apple, Spotify, and YouTube Featuring Bare Radiance Aesthetics (","2026-05-20T23:07","","social network","natural_results|skin_quality_over_volume|collagen_biostimulation|regenerative_biology","other","unknown","unknown","educational_video","unknown","none","no","theme_supported","other","unknown","unknown","educational_video","unknown","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"113","""""""yt-PcuVpE1s21k""""""","https://www.youtube.com/watch?v=PcuVpE1s21k","Youtube","James Edward","","Korea's Best Barber Gave Me This Haircut","bold new style that combines the latest K pop trends with timeless men's grooming techniques, including a Rejuran skin treatment and some male makeup tips. If you're interested in K beauty, Korean skin care, or just want to see what it's like to get a haircut from a famous barber","2026-05-10T11:00","","social network","","other","unknown","unknown","educational_video","unknown","none","no","profile_supported_needs_review","other","unknown","unknown","educational_video","unknown","none","no","profile_supported_needs_review","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"114","""""""yt-puROL-Fiuq4""""""","https://www.youtube.com/watch?v=puROL-Fiuq4","Youtube","Hautprofi Anna - für strahlende und gesunde Haut","","Warum Sculptra länger hält als normale Filler #hautpflege #sculptra #trending","In diesem Video spreche ich darüber, wie Sculptra als ein **collagen biostimulator** das Gewebe zur Selbstregeneration anregt und so die Neubildung von körpereigenem Kollagen fördert. Dies führt zu mehr Hautdichte und Festigkeit, was eine effektive **hautstraffung** bewirkt. Es","2026-02-26T05:06","","social network","collagen_biostimulation","other","unknown","unknown","educational_video","unknown","none","no","theme_supported","other","unknown","unknown","educational_video","unknown","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"115","""""""yt-QBKTCpoKntA""""""","https://www.youtube.com/watch?v=QBKTCpoKntA","Youtube","More Maria","","TJ Maxx & Marshalls NEW FINDS 😱 Chantecaille, Fenty, NARS + Designer Bags & CLEARANCE HAUL!","from brands like Chantecaille, NARS, Too Faced, MAC, and Fenty Beauty 🤯 plus so much BareMinerals! There’s also so much new Korean skincare, trendy handbags from brands like Fendi-inspired styles and Kate Spade, plus cute footwear, clothing, and AMAZING clearance deals!! And","2026-04-03T17:10","","social network","","other","unknown","unknown","educational_video","unknown","none","no","profile_supported_needs_review","other","unknown","unknown","educational_video","unknown","none","no","profile_supported_needs_review","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"116","""""""yt-QI6Zp2vs0UA""""""","https://www.youtube.com/watch?v=QI6Zp2vs0UA","Youtube","K-미국간호사 K-US Nurse","","New trend alert: post holiday season skin reset hack with K-pharmacy products","K-pharmacy is leveling up! 😳 The newest viral skincare ingredient is PDRN, known for supporting skin repair and barrier recovery. There are many brand for PDRN, HOWEVER, Not every high dosage and flashy ingredient claim delivers results. ‘Dr. Reju-All’ made it with scientific","2026-01-11T23:35","","social network","regenerative_biology","provider_hcp","provider","unknown","provider_social_post","provider_conversation","none","no","theme_supported","provider_hcp","provider","unknown","provider_social_post","provider_conversation","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"117","""""""yt-QsBCO3nFF04""""""","https://www.youtube.com/watch?v=QsBCO3nFF04","Youtube","AndImShelby","","I put salmon sperm cells on my face 😅#skincare #pdrn #medicube","PDRN Pink Collagen Capsule Cream. It’s a moisturizer geared to tackle uneven skin tone, dark spots, texture and acne scars. It’s intended to hydrate and give a glass glow effect. Fun Fact: PDRN is basically salmon sperm cells. Will update in a week or so. #medicube #pdrn #","2026-06-08T16:27","United States","social network","skin_quality_over_volume|collagen_biostimulation|regenerative_biology","patient","patient","unknown","educational_video","unknown","none","no","theme_supported","patient","patient","unknown","educational_video","unknown","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"118","""""""yt-t4JIJrW9KVA""""""","https://www.youtube.com/watch?v=t4JIJrW9KVA","Youtube","LYEV Beverly Hills Aesthetics Bangladesh","","PRP vs Exosome Therapy Q&A 💉 | Dr. Anik Explains Skin & Hair Treatments at LYEV Dhaka","#DrAnikLYEV #SkinAndHairTreatmentBD Confused between PRP and Exosome Therapy? Dr. Anik breaks it down. In this expert-led Q&A, Dr. Anik from LYEV Beverly Hills Aesthetics explains the key differences between Platelet-Rich Plasma (PRP) and Exosome Therapy — including how they","2026-02-06T01:00","","social network","regenerative_biology","other","unknown","unknown","educational_video","unknown","none","no","theme_supported","other","unknown","unknown","educational_video","unknown","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"119","""""""yt-t6yC6K7y1lQ""""""","https://www.youtube.com/watch?v=t6yC6K7y1lQ","Youtube","AMRITVAM","","Are We Purifying the Life Out of Our Water Part-1","Fix the base first, and watch everything else improve automatically. foundation of health, skin longevity, gut health and hydration, daily hydration tips, metabolic health, cell health, water vs skincare, body hydration percentage, science based wellness, back to basics health,","2026-05-26T07:54","","social network","","other","unknown","unknown","educational_video","unknown","none","no","profile_supported_needs_review","other","unknown","unknown","educational_video","unknown","none","no","profile_supported_needs_review","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"120","""""""yt-TOWGj4X-uEs""""""","https://www.youtube.com/watch?v=TOWGj4X-uEs","Youtube","Aesthetics of Fayetteville","","Soft Refresh, Real Results | PRP Skin Rejuvenation✨","✨ Natural, subtle rejuvenation ✨ Today’s treatment focused on under-eyes and smile lines using PRP — harnessing your body’s own healing power to refresh and restore from within, without traditional filler. Why choose PRP? * Gradual improvement that still looks like you * A","2026-03-19T14:00","","social network","regenerative_biology","other","unknown","unknown","educational_video","unknown","none","no","theme_supported","other","unknown","unknown","educational_video","unknown","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"121","""""""yt-vKggO1jfCL8""""""","https://www.youtube.com/watch?v=vKggO1jfCL8","Youtube","Estetik International","","BOTOX & FILLER Q&A Part 3 Dr. Yuşa ASLANDAĞ","on cloudy days and the blue light from our screens while exploring collagen-stimulating alternatives like Mesotherapy, PRP, and Exosomes for those seeking a filler-free approach. True skin quality is not just about protection; it is about activating your skin's own natural repair","2026-03-25T07:02","","social network","skin_quality_over_volume|collagen_biostimulation|regenerative_biology","provider_hcp","provider","unknown","provider_social_post","provider_conversation","none","no","theme_supported","provider_hcp","provider","unknown","provider_social_post","provider_conversation","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"122","""""""yt-vXCTZNfIX4o""""""","https://www.youtube.com/watch?v=vXCTZNfIX4o","Youtube","Kayraorganics","","Foods for Glowing Skin | Natural Glow Starts From Inside #viral #skincare #bollywood #beautiful","plump skin ✔ Protein for skin regeneration This is not a trend — it’s biology. Feed your skin the right nutrients and let the glow follow ✨ 👉 Like & share if you believe in natural beauty 👉 Subscribe for weekly skin & hair science videos #glowingskin #skincare #skinnutrition #","2026-01-08T12:10","","social network","","provider_hcp","provider","unknown","educational_video","provider_conversation","none","no","profile_supported_needs_review","provider_hcp","provider","unknown","educational_video","provider_conversation","none","no","profile_supported_needs_review","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
"123","""""""yt-xqMQ2317Z_k""""""","https://www.youtube.com/watch?v=xqMQ2317Z_k","Youtube","•*☆𝕾𝖕𝖗𝖐𝖑𝖎𝖓𝖌 𝕸𝖔𝖔𝖓☆*•","","Heal keloids/ Hypertrophic scars subliminal",", and fade naturally. My body restores my skin to a healthy, even appearance. My skin regeneration is calm, balanced, and perfect for me. Scar tissue dissolves gently and safely. My skin texture becomes smoother and clearer with ease. I am free of inflammation I no longer","2026-05-18T01:32","","social network","skin_quality_over_volume","other","unknown","unknown","educational_video","unknown","none","no","theme_supported","other","unknown","unknown","educational_video","unknown","none","no","theme_supported","unresolved","low","No conservative second-pass rule resolved the ambiguity.","medical_aesthetics_ai_review_v1","","","","","","","","","","ai_reviewed_pending_human",""
